recorded_amine,score_amine,counterfactual_amide,score_amide
Brc1cccc2nc([C@H](NCc3ccc4nc(-c5ccnc(NC67CC(C6)C7)c5)oc4c3)c3ccccc3)oc12,7.250887,O=C(N[C@H](c1ccccc1)c1nc2cccc(Br)c2o1)c1ccc2nc(-c3ccnc(NC45CC(C4)C5)c3)oc2c1,6.993116
O=C(O)[C@@H]1CCCN1Cc1ccc2oc(-c3ccc4nc([C@H]5CCCN5)[nH]c4c3)nc2c1,6.063589,O=C(O)[C@@H]1CCCN1C(=O)c1ccc2oc(-c3ccc4nc([C@H]5CCCN5)[nH]c4c3)nc2c1,6.109097
c1cc(CNC2CC2)cc(-c2cc(NCc3ccc4oc(C5CNC5)nc4c3)[nH]n2)c1,6.93338,O=C(Nc1cc(-c2cccc(CNC3CC3)c2)n[nH]1)c1ccc2oc(C3CNC3)nc2c1,6.985868
C[C@H](NC(=O)N1CCC(CNc2ccc(B(O)O)cc2)CC1)c1ccccc1,4.814886,C[C@H](NC(=O)N1CCC(C(=O)Nc2ccc(B(O)O)cc2)CC1)c1ccccc1,5.50507
c1cc(NCc2ccc3oc(C4CCN4)nc3c2)cc(-c2cc(NCC3CCN3)[nH]n2)c1,8.137908,O=C(Nc1cc(-c2cccc(NCc3ccc4oc(C5CCN5)nc4c3)c2)n[nH]1)C1CCN1,8.014659
c1cc(CO[C@H]2CN3CCC2CC3)ccc1CNc1ccc(-c2cc(NCC3CNC3)[nH]n2)cc1,8.007386,O=C(Nc1ccc(-c2cc(NCC3CNC3)[nH]n2)cc1)c1ccc(CO[C@H]2CN3CCC2CC3)cc1,7.843634
O=C(Nc1ccc(-c2cccc(NCC3CCN3)c2)cc1)C1CCN(C[C@@H]2Cc3ccccc3CN2)CC1,7.845566,O=C(Nc1ccc(-c2cccc(N(CC3CCN3)C(=O)[C@@H]3Cc4ccccc4CN3)c2)cc1)C1CCNCC1,7.339746
O=C(Nc1cccc(-c2cc(NC(=O)C3CNC3)[nH]n2)c1)C1CN(CC2CNC2)C1,7.392503,O=C(Nc1cccc(-c2cc(NC(=O)C3CN(C(=O)C4CNC4)C3)[nH]n2)c1)C1CNC1,4.118919
O=C(O)[C@H](NC[C@@H]1CCCN1)c1ccccc1,3.425466,O=C(N[C@@H](C(=O)O)c1ccccc1)[C@@H]1CCCN1,4.405003
c1ccc2c(NCc3ccc4oc(C5CN(Cc6ccc(-c7nnn(CC8CC8)n7)nc6)C5)nc4c3)ccnc2c1,7.96143,O=C(c1ccc(-c2nnn(CC3CC3)n2)nc1)N(Cc1ccc2oc(C3CNC3)nc2c1)c1ccnc2ccccc12,8.035881
Brc1ccccc1-c1nc2cc(-c3cccc(-c4nc5cc(CNC67CC(C6)C7)ccc5o4)c3)ccc2o1,7.649471,O=C(NC12CC(C1)C2)c1ccc2oc(-c3cccc(-c4ccc5oc(-c6ccccc6Br)nc5c4)c3)nc2c1,7.256459
c1ccc2c(c1)CN[C@H](CNc1ccc(-c3ccc(NCC4CNC4)cc3)cc1)C2,7.707754,O=C(Nc1ccc(-c2ccc(NC[C@@H]3Cc4ccccc4CN3)cc2)cc1)C1CNC1,7.568601
O=C(Nc1ccccn1)[C@@H](c1ccccc1)N(Cc1ccc2nc([C@H]3CCCN3)oc2c1)CC1CCN1,6.390202,O=C(Nc1ccccn1)[C@@H](c1ccccc1)N(Cc1ccc2nc([C@H]3CCCN3)oc2c1)C(=O)C1CCN1,6.90508
O=C(c1ccc(CO[C@H]2CN3CCC2CC3)cc1)N1CCN(C(=O)C2CCN2C[C@@H]2Cc3ccccc3CN2)CC1,7.082553,O=C(c1ccc(CO[C@H]2CN3CCC2CC3)cc1)N1CCN(C(=O)C2CCN2C(=O)[C@@H]2Cc3ccccc3CN2)CC1,6.999296
O=C(N[C@@H](CNc1cc(Br)n[nH]1)c1ccccc1)[C@@H]1CCCN1,4.908525,O=C(N[C@@H](C(=O)Nc1cc(Br)n[nH]1)c1ccccc1)[C@@H]1CCCN1,5.150293
c1cc(NCC2CNC2)cc(-c2c[nH]nc2NC[C@@H]2Cc3ccccc3CN2)c1,7.680774,O=C(Nc1n[nH]cc1-c1cccc(NCC2CNC2)c1)[C@@H]1Cc2ccccc2CN1,7.641589
c1cc(-c2nnn(CC3CC3)n2)ccc1CO[C@@H]1CCN(Cc2ccc(-c3nnn(CC4CC4)n3)nc2)C1,8.081754,O=C(c1ccc(-c2nnn(CC3CC3)n2)nc1)N1CC[C@@H](OCc2ccc(-c3nnn(CC4CC4)n3)cc2)C1,7.789203
Brc1cc(NC[C@H]2CCCN2)[nH]n1,3.111612,O=C(Nc1cc(Br)n[nH]1)[C@H]1CCCN1,4.336003
N#Cc1ccc2oc(-c3cccc(CNc4cc(N5CCC5CNC5(C(=O)O)CCC5)n[nH]4)c3)nc2c1,6.180068,N#Cc1ccc2oc(-c3cccc(C(=O)Nc4cc(N5CCC5CNC5(C(=O)O)CCC5)n[nH]4)c3)nc2c1,6.310996
C[C@@H](NC(=O)c1cccc(-c2cc(NC[C@@H]3Cc4ccccc4CN3)[nH]n2)c1)C(=O)O,6.394612,C[C@@H](NC(=O)c1cccc(-c2cc(NC(=O)[C@@H]3Cc4ccccc4CN3)[nH]n2)c1)C(=O)O,6.527363
O=C(O)c1ccccc1Cn1nncc1CNC[C@@H]1Cc2ccccc2CN1,5.556108,O=C(O)c1ccccc1Cn1nncc1CNC(=O)[C@@H]1Cc2ccccc2CN1,5.796498
O=C1CN(c2ccc(CNc3cccc(B(O)O)c3)cc2)C1,4.157897,O=C1CN(c2ccc(C(=O)Nc3cccc(B(O)O)c3)cc2)C1,4.263458
O=C(c1cccc(F)n1)N1CCN(Cc2ccc3nc(C4CNC4)oc3c2)CC1,7.357131,O=C(c1ccc2nc(C3CNC3)oc2c1)N1CCN(C(=O)c2cccc(F)n2)CC1,7.177527
O=C(Nc1ccnc2ccccc12)C1CCN1Cc1ccc2oc(C3CNC3)nc2c1,7.73094,O=C(Nc1ccnc2ccccc12)C1CCN1C(=O)c1ccc2oc(C3CNC3)nc2c1,7.628426
C[C@H](NC[C@@H]1CCCN1C(=O)c1cccc2oc(-c3cncc(F)c3)nc12)c1ccccc1,6.22841,C[C@H](NC(=O)[C@@H]1CCCN1C(=O)c1cccc2oc(-c3cncc(F)c3)nc12)c1ccccc1,6.499344
O=C(O)c1ccc(-c2nc3ccc(CNc4ccc(Br)cc4)cc3o2)cc1,5.914114,O=C(O)c1ccc(-c2nc3ccc(C(=O)Nc4ccc(Br)cc4)cc3o2)cc1,6.030272
c1ccc2c(CCNCc3ccc4nc([C@@H]5CCCN5Cc5ccc6nc(C7CNC7)oc6c5)oc4c3)c[nH]c2c1,7.644211,O=C(c1ccc2nc(C3CNC3)oc2c1)N(CCc1c[nH]c2ccccc12)Cc1ccc2nc([C@@H]3CCCN3)oc2c1,7.448399
c1ccc(CNCc2ccc(-c3ccc(NCC4CNC4)cc3)cc2)cc1,7.411496,O=C(Nc1ccc(-c2ccc(CNCc3ccccc3)cc2)cc1)C1CNC1,7.632705
Fc1cccc(CNCCc2ccccc2Br)n1,4.017108,O=C(NCCc1ccccc1Br)c1cccc(F)n1,4.382135
O=C(O)c1ccc2[nH]c(C3CCN3Cc3ccc4oc(-c5ccc(CO[C@H]6CN7CCC6CC7)cc5)nc4c3)nc2c1,7.466489,O=C(O)c1ccc2[nH]c(C3CCN3C(=O)c3ccc4oc(-c5ccc(CO[C@H]6CN7CCC6CC7)cc5)nc4c3)nc2c1,7.375341
O=Cc1cccc(-c2nc3ccc(CNc4cc(-c5ccc6c(ccn6CC6CC6)c5)n[nH]4)cc3o2)c1,7.429777,O=Cc1cccc(-c2nc3ccc(C(=O)Nc4cc(-c5ccc6c(ccn6CC6CC6)c5)n[nH]4)cc3o2)c1,7.545419
O=C(c1cccc(-c2ccc(NC[C@@H]3Cc4ccccc4CN3)cc2)c1)N(c1cccc2cc[nH]c12)C1CNC1,7.659575,O=C(Nc1ccc(-c2cccc(C(=O)N(c3cccc4cc[nH]c34)C3CNC3)c2)cc1)[C@@H]1Cc2ccccc2CN1,7.713371
Cc1nc(-c2cccc(-c3nnn(Cc4ccc(-c5nnn(CC6CC6)n5)cc4)n3)c2)sc1CNc1nc(F)nc2[nH]cnc12,6.855247,Cc1nc(-c2cccc(-c3nnn(Cc4ccc(-c5nnn(CC6CC6)n5)cc4)n3)c2)sc1C(=O)Nc1nc(F)nc2[nH]cnc12,7.360704
C[C@@H](NCc1ccc2nc(-c3ccc(CO[C@H]4CN5CCC4CC5)cc3)oc2c1)C(=O)O,7.009925,C[C@@H](NC(=O)c1ccc2nc(-c3ccc(CO[C@H]4CN5CCC4CC5)cc3)oc2c1)C(=O)O,7.042123
O=C(O)c1ccc2nc(-c3ccc(Cn4cc(CNCc5ccc6nc([C@@H]7CCCN7)oc6c5)c5ccccc54)cc3)oc2c1,7.062912,O=C(O)c1ccc2nc(-c3ccc(Cn4cc(CNC(=O)c5ccc6nc([C@@H]7CCCN7)oc6c5)c5ccccc54)cc3)oc2c1,7.371193
O=C(O)C1CN(c2cc(NCc3cccc(-c4cncc(-c5nnn(CC6CC6)n5)c4)c3)[nH]n2)C1,7.240441,O=C(Nc1cc(N2CC(C(=O)O)C2)n[nH]1)c1cccc(-c2cncc(-c3nnn(CC4CC4)n3)c2)c1,7.052589
N[C@@H](CNc1ccc(Br)cc1)Cc1c[nH]c2ccccc12,3.340815,N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccc(Br)cc1,3.940195
ClCc1ccc(-c2nc3ccc(-c4ccc(NC[C@@H]5Cc6ccccc6CN5)cc4)cc3[nH]2)cc1,7.176133,O=C(Nc1ccc(-c2ccc3nc(-c4ccc(CCl)cc4)[nH]c3c2)cc1)[C@@H]1Cc2ccccc2CN1,7.181619
O=C(O)[C@@H](NCc1ccc2nc([C@H]3CCCN3)oc2c1)c1ccccc1,5.578936,O=C(N[C@H](C(=O)O)c1ccccc1)c1ccc2nc([C@H]3CCCN3)oc2c1,5.974345
O=Cc1cccc(N2CCC(CNc3ccc(B(O)O)cc3)CC2)c1,4.111917,O=Cc1cccc(N2CCC(C(=O)Nc3ccc(B(O)O)cc3)CC2)c1,4.697578
c1cncc(-c2ccc3oc(-c4ccc(Cn5cc(CCNC[C@@H]6Cc7ccccc7CN6)c6ccccc65)cc4)nc3c2)c1,7.569685,O=C(NCCc1cn(Cc2ccc(-c3nc4cc(-c5cccnc5)ccc4o3)cc2)c2ccccc12)[C@@H]1Cc2ccccc2CN1,7.648296
CC1(C)OB(c2ccc(NCC3CNC3)nc2)OC1(C)C,4.169472,CC1(C)OB(c2ccc(NC(=O)C3CNC3)nc2)OC1(C)C,4.927281
OB(O)c1cccc(NCc2ccc3[nH]c(C4CCNCC4)nc3c2)c1,5.209258,O=C(Nc1cccc(B(O)O)c1)c1ccc2[nH]c(C3CCNCC3)nc2c1,5.439612
OB(O)c1cccc(NCc2cccc(NC[C@@H]3Cc4ccccc4CN3)c2)c1,5.369687,O=C(Nc1cccc(CNc2cccc(B(O)O)c2)c1)[C@@H]1Cc2ccccc2CN1,5.627321
O=C(O)[C@H]1CCCN1Cc1ccccc1CCl,2.934571,O=C(O)[C@H]1CCCN1C(=O)c1ccccc1CCl,3.207067
OB(O)c1cccc(NCc2ccc3nc(-c4ccc(CCl)cc4)[nH]c3c2)c1,4.622289,O=C(Nc1cccc(B(O)O)c1)c1ccc2nc(-c3ccc(CCl)cc3)[nH]c2c1,4.764311
c1ccc(NCC2CCNCC2)c(CNCCc2c[nH]c3ccccc23)c1,4.604381,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1NCC1CCNCC1,4.918332
NCc1nc2cc(CNC34CC(C3)C4)ccc2o1,5.167038,NCc1nc2cc(C(=O)NC34CC(C3)C4)ccc2o1,5.449479
c1ccc2c(CN3CCC(CNc4cc(-c5ccc6c(ccn6CC6CC6)c5)n[nH]4)CC3)c[nH]c2c1,7.453889,O=C(Nc1cc(-c2ccc3c(ccn3CC3CC3)c2)n[nH]1)C1CCN(Cc2c[nH]c3ccccc23)CC1,7.836171
FC(F)(F)c1ccc(CN(Cc2ccc3oc(C4CNC4)nc3c2)Cc2ccc3nc(C4CNC4)[nH]c3c2)cc1,7.623317,O=C(c1ccc2nc(C3CNC3)[nH]c2c1)N(Cc1ccc(C(F)(F)F)cc1)Cc1ccc2oc(C3CNC3)nc2c1,7.495965
c1ccc(NCCc2cn(CC3CC3)c3ccccc23)c(CCNCc2ccc3nc(C4CNC4)[nH]c3c2)c1,7.675326,O=C(NCCc1ccccc1NCCc1cn(CC2CC2)c2ccccc12)c1ccc2nc(C3CNC3)[nH]c2c1,7.825161
N#Cc1ccc(-c2cc(NCc3ccc(CO[C@H]4CN5CCC4CC5)cc3)[nH]n2)cc1F,7.502217,N#Cc1ccc(-c2cc(NC(=O)c3ccc(CO[C@H]4CN5CCC4CC5)cc3)[nH]n2)cc1F,7.682739
Nc1ccncc1CN1CCC1CN1CCC(C(=O)O)CC1,3.87602,Nc1ccncc1CN1CCC1C(=O)N1CCC(C(=O)O)CC1,4.224351
ClCc1ccc(CNc2cccc3cc[nH]c23)cc1,4.202829,O=C(Nc1cccc2cc[nH]c12)c1ccc(CCl)cc1,4.609473
O=Cc1ccc(CNc2cccnc2Br)cc1,3.704502,O=Cc1ccc(C(=O)Nc2cccnc2Br)cc1,4.087937
O=Cc1cccc(-c2ccc(NCc3ccc4nc([C@@H]5CCCN5)oc4c3)cc2)c1,6.996029,O=Cc1cccc(-c2ccc(NC(=O)c3ccc4nc([C@@H]5CCCN5)oc4c3)cc2)c1,7.117905
O=C(Nc1ccc(-c2cn(CC3CC3)nn2)cc1O)[C@H]1CCCN1C[C@@H]1Cc2ccccc2CN1,7.634382,O=C(Nc1ccc(-c2cn(CC3CC3)nn2)cc1O)[C@H]1CCCN1C(=O)[C@@H]1Cc2ccccc2CN1,7.323198
Brc1ccc(NCC2CNC2)cc1,4.889546,O=C(Nc1ccc(Br)cc1)C1CNC1,6.555667
Fc1nc(NC[C@@H]2Cc3ccccc3CN2)c2nc[nH]c2n1,5.68127,O=C(Nc1nc(F)nc2[nH]cnc12)[C@@H]1Cc2ccccc2CN1,6.131802
C#CCNC[C@H](N)c1ccccc1,2.406039,C#CCNC(=O)[C@H](N)c1ccccc1,3.609023
c1ccc2c(c1)C[C@@H](CNC13CC(C1)C3)N(CC1CCN1)C2,6.753723,O=C(C1CCN1)N(C[C@@H]1Cc2ccccc2CN1)C12CC(C1)C2,6.647759
ClCc1ccc(CNC23CC(C2)C3)cc1,4.812214,O=C(NC12CC(C1)C2)c1ccc(CCl)cc1,4.791424
N#Cc1cncc(-c2cccc(NCC3CN(Cc4ccc5nc(C6CNC6)oc5c4)C3)c2)c1,7.557016,N#Cc1cncc(-c2cccc(N(CC3CNC3)C(=O)c3ccc4nc(C5CNC5)oc4c3)c2)c1,7.035911
C[C@H](NCc1ccc(CNCCc2cn(Cc3ccc(C#N)cc3)c3ccccc23)cc1)c1ccccc1,6.135169,C[C@H](NC(=O)c1ccc(CNCCc2cn(Cc3ccc(C#N)cc3)c3ccccc23)cc1)c1ccccc1,6.35598
Brc1cc(CNc2ccc(-c3ccc(NCc4ccc(-c5nnn(CC6CC6)n5)nc4)cc3)cc2)ccn1,7.59204,O=C(Nc1ccc(-c2ccc(NCc3ccnc(Br)c3)cc2)cc1)c1ccc(-c2nnn(CC3CC3)n2)nc1,7.326785
O=C(NC1CC1)c1ccc2oc(C3CN(c4ccc(NCC5CNC5)cc4)C3)nc2c1,6.18222,O=C(NC1CC1)c1ccc2oc(C3CN(c4ccc(NC(=O)C5CNC5)cc4)C3)nc2c1,5.023067
OB(O)c1cccc(NCc2cccc(-c3cccc(NCc4ccc(CO[C@H]5CN6CCC5CC6)cc4)c3)c2)c1,6.99789,O=C(Nc1cccc(-c2cccc(CNc3cccc(B(O)O)c3)c2)c1)c1ccc(CO[C@H]2CN3CCC2CC3)cc1,7.104655
C[C@@H](CNc1ccccc1C(=O)O)NCc1ccc(C(=O)O)cc1,3.155183,C[C@H](NCc1ccc(C(=O)Nc2ccccc2C(=O)O)cc1)C(=O)O,4.220835
Cc1cc(-c2cccc(C#N)c2)cnc1NCC1CNC1,6.272502,Cc1cc(-c2cccc(C#N)c2)cnc1NC(=O)C1CNC1,6.653211
N#Cc1ccc(CN[C@@H](C(=O)NC2CC2)c2ccccc2)cn1,5.487665,N#Cc1ccc(C(=O)N[C@@H](C(=O)NC2CC2)c2ccccc2)cn1,5.620512
ClCc1ccccc1CNc1ccc(-c2cccc(-c3nnn(CC4CC4)n3)c2)cc1,7.187464,O=C(Nc1ccc(-c2cccc(-c3nnn(CC4CC4)n3)c2)cc1)c1ccccc1CCl,7.233418
C[C@@H](N)C(=O)N1Cc2ccccc2C[C@H]1C(=O)N1CCC[C@H]1CN[C@H](C(=O)O)c1ccccc1,4.824354,C[C@@H](N)C(=O)N1Cc2ccccc2C[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)O)c1ccccc1,4.886855
O=C(Nc1cccc(-c2ccnc(F)c2)c1)c1cccc(-c2nc3cc(CNC45CC(C4)C5)ccc3o2)c1,7.824985,O=C(Nc1cccc(-c2ccnc(F)c2)c1)c1cccc(-c2nc3cc(C(=O)NC45CC(C4)C5)ccc3o2)c1,7.354175
C[C@H](NC(=O)C1CCN1Cc1ccc2nc(C3CNC3)oc2c1)C1=NCCc2ccccc21,7.596294,C[C@H](NC(=O)C1CCN1C(=O)c1ccc2nc(C3CNC3)oc2c1)C1=NCCc2ccccc21,7.306322
O=C(O)c1ccc2[nH]c([C@@H](Nc3ccc(NCc4ccc(-c5nnn(CC6CC6)n5)nc4)cc3)c3ccccc3)nc2c1,7.200064,O=C(O)c1ccc2[nH]c([C@@H](Nc3ccc(NC(=O)c4ccc(-c5nnn(CC6CC6)n5)nc4)cc3)c3ccccc3)nc2c1,7.167301
O=C(O)C1CCN(c2nc(-c3cccc(NCc4ccc5nc(C6CNC6)[nH]c5c4)c3)cs2)CC1,6.723465,O=C(Nc1cccc(-c2csc(N3CCC(C(=O)O)CC3)n2)c1)c1ccc2nc(C3CNC3)[nH]c2c1,6.721321
O=C(Nc1ccnc2ccccc12)[C@H](c1ccccc1)N(C[C@@H]1Cc2ccccc2CN1)c1ccc(NCC2CNC2)cc1,6.960259,O=C(Nc1ccnc2ccccc12)[C@@H](Nc1ccc(N(CC2CNC2)C(=O)[C@@H]2Cc3ccccc3CN2)cc1)c1ccccc1,7.12299
c1nc(-c2ccc(NC3CN(Cc4ccc(CO[C@H]5CN6CCC5CC6)cc4)C3)cc2)c[nH]1,7.444897,O=C(c1ccc(CO[C@H]2CN3CCC2CC3)cc1)N(c1ccc(-c2c[nH]cn2)cc1)C1CNC1,7.273774
c1ccc(NCc2ccccc2NCc2cccc3oc(C4CNC4)nc23)nc1,6.959855,O=C(Nc1ccccc1CNc1ccccn1)c1cccc2oc(C3CNC3)nc12,7.126037
Nc1ccc(-c2cccc(CNc3cccc(B(O)O)c3)c2)cc1,4.329675,Nc1ccc(-c2cccc(C(=O)Nc3cccc(B(O)O)c3)c2)cc1,4.56856
c1cc(-c2ccc(NCc3ccc(-c4nnn(CC5CC5)n4)nc3)cc2)c2oc([C@@H]3CCCN3)nc2c1,8.03914,O=C(Nc1ccc(-c2cccc3nc([C@@H]4CCCN4)oc23)cc1)c1ccc(-c2nnn(CC3CC3)n2)nc1,6.637054
c1ccc(Nc2ccccc2CCNCc2ccc(CO[C@H]3CN4CCC3CC4)cc2)nc1,7.069554,O=C(NCCc1ccccc1Nc1ccccn1)c1ccc(CO[C@H]2CN3CCC2CC3)cc1,7.016344
O=C(O)c1ccc2nc(-c3ccccc3NCC3CCN3)oc2c1,6.110114,O=C(O)c1ccc2nc(-c3ccccc3NC(=O)C3CCN3)oc2c1,5.500027
O=Cc1cccc(CN2CC(C(=O)O)C2)c1,3.162747,O=Cc1cccc(C(=O)N2CC(C(=O)O)C2)c1,3.923076
OB(O)c1cccc(CNc2cccc(B(O)O)c2)c1,2.736763,O=C(Nc1cccc(B(O)O)c1)c1cccc(B(O)O)c1,2.920065
c1ccc2c(c1)CN[C@H](CNc1ccc(-c3cn(CC4CC4)nn3)cc1)C2,8.161287,O=C(Nc1ccc(-c2cn(CC3CC3)nn2)cc1)[C@@H]1Cc2ccccc2CN1,7.985938
Nc1cc(CNc2cc(NCCc3ccccc3)n[nH]2)ccc1O,4.725196,Nc1cc(C(=O)Nc2cc(NCCc3ccccc3)n[nH]2)ccc1O,5.144881
O=C(O)[C@@H]1CCCN1Cc1cccc2oc(C3CNC3)nc12,5.65793,O=C(O)[C@@H]1CCCN1C(=O)c1cccc2oc(C3CNC3)nc12,5.596974
O=C1CN(C[C@H]2CCCNC2)C1,2.405473,O=C1CN(C(=O)[C@H]2CCCNC2)C1,4.059768
O=C(O)c1ccc(Cn2nnc(-c3ccccc3CO[C@@H]3CCN(C[C@@H]4Cc5ccccc5CN4)C3)n2)cc1,6.539392,O=C(O)[C@@H]1Cc2ccccc2CN1C(=O)c1ccc(Cn2nnc(-c3ccccc3CO[C@@H]3CCNC3)n2)cc1,6.053638
Nc1ccccc1CNCCc1c[nH]c2ccccc12,4.35701,Nc1ccccc1C(=O)NCCc1c[nH]c2ccccc12,4.625885
O=Cc1cccc(CN2CCC[C@@H](O)C2)c1,3.165341,O=Cc1cccc(C(=O)N2CCC[C@@H](O)C2)c1,3.47709
O=C(Nc1ccc(-c2cc(NCc3ccc(CNc4ccccn4)cc3)[nH]n2)cc1)C1CNC1,7.861372,O=C(Nc1ccccn1)c1ccc(CNc2cc(-c3ccc(NC(=O)C4CNC4)cc3)n[nH]2)cc1,7.841008
c1ccc2c(c1)c(CCNCC1CCN1)cn2CC1CC1,7.485764,O=C(NCCc1cn(CC2CC2)c2ccccc12)C1CCN1,7.788623
O=C(O)C1(NC[C@@H]2CCCN2c2ccc(NCC3CNC3)cc2)CCC1,5.668102,O=C(NC1(C(=O)O)CCC1)[C@@H]1CCCN1c1ccc(NCC2CNC2)cc1,6.465476
O=C(O)C1CN(Cc2ccc(CO[C@H]3CCCNC3)cc2)C1,4.84642,O=C(O)C1CN(C(=O)c2ccc(CO[C@H]3CCCNC3)cc2)C1,4.99068
O=C(Nc1cc(-c2cccc(CNc3ccccn3)c2)n[nH]1)C1CNC1,8.007189,O=C(Nc1ccccn1)c1cccc(-c2cc(NC(=O)C3CNC3)[nH]n2)c1,7.848488
c1cc(-c2ccc(NCc3ccc(-c4nnn(CC5CC5)n4)nc3)nc2)c2oc(C3CCNCC3)nc2c1,8.059148,O=C(Nc1ccc(-c2cccc3nc(C4CCNCC4)oc23)cn1)c1ccc(-c2nnn(CC3CC3)n2)nc1,5.806964
FC(F)(F)c1ccc(CNC[C@@H]2CCCN2)cc1,4.555797,O=C(NCc1ccc(C(F)(F)F)cc1)[C@@H]1CCCN1,5.9742
O=C(NC1(C(=O)O)CCC1)c1ccc2nc(C3CCN3C[C@@H]3Cc4ccccc4CN3)oc2c1,7.110494,O=C(NC1(C(=O)N2Cc3ccccc3C[C@H]2C(=O)O)CCC1)c1ccc2nc(C3CCN3)oc2c1,6.535043
ClCc1ccc(-c2nc3cc(-c4cccc(NCC5CCN5)c4)ccc3o2)cc1,7.229943,O=C(Nc1cccc(-c2ccc3oc(-c4ccc(CCl)cc4)nc3c2)c1)C1CCN1,7.226308
c1ccc2oc(C3CCN3Cc3ccc4oc(-c5ccc(-c6nnn(CC7CC7)n6)nc5)nc4c3)nc2c1,7.671769,O=C(c1ccc2oc(-c3ccc(-c4nnn(CC5CC5)n4)nc3)nc2c1)N1CCC1c1nc2ccccc2o1,7.360036
c1ccc(NCc2c[nH]c3cc(-c4cccc(CNc5cccc6cc[nH]c56)c4)ccc23)nc1,6.07231,O=C(Nc1cccc2cc[nH]c12)c1cccc(-c2ccc3c(CNc4ccccn4)c[nH]c3c2)c1,6.396348
N#Cc1ccc(CN2CCC[C@H]2C(=O)O)cn1,3.301505,N#Cc1ccc(C(=O)N2CCC[C@H]2C(=O)O)cn1,3.456941
O=C(NCc1c[nH]c2ccccc12)Nc1ccc(CNc2ccc(C(=O)NC3CC3)cc2O)cc1O,6.967999,O=C(NCc1c[nH]c2ccccc12)Nc1ccc(C(=O)Nc2ccc(C(=O)NC3CC3)cc2O)cc1O,6.83453
c1cc(-c2nc3cc(-c4ccc(NCC5CNC5)cc4)ccc3[nH]2)ccc1CO[C@H]1CN2CCC1CC2,8.085744,O=C(Nc1ccc(-c2ccc3[nH]c(-c4ccc(CO[C@H]5CN6CCC5CC6)cc4)nc3c2)cc1)C1CNC1,7.15446
O=C1CN(C(=O)Nc2ccc(-c3cccc(NCc4ccc5oc(C6CNC6)nc5c4)c3)cc2)C1,7.731429,O=C1CN(C(=O)Nc2ccc(-c3cccc(NC(=O)c4ccc5oc(C6CNC6)nc5c4)c3)cc2)C1,7.246135
Brc1ccc2oc(C3CN(Cc4ccc5oc(-c6ccc7oc(C8CNC8)nc7c6)nc5c4)C3)nc2c1,7.542852,O=C(c1ccc2oc(-c3ccc4oc(C5CNC5)nc4c3)nc2c1)N1CC(c2nc3cc(Br)ccc3o2)C1,6.790619
c1cc(NCC2CCN2)cc(-c2cncc(-c3nc4cc(-c5nnn(CC6CC6)n5)ccc4o3)c2)c1,7.529764,O=C(Nc1cccc(-c2cncc(-c3nc4cc(-c5nnn(CC6CC6)n5)ccc4o3)c2)c1)C1CCN1,5.228068
O=C(Nc1ccc(B(O)O)cc1)[C@H](Cc1ccccc1)NC[C@@H]1Cc2ccccc2CN1,5.17451,O=C(N[C@@H](Cc1ccccc1)C(=O)Nc1ccc(B(O)O)cc1)[C@@H]1Cc2ccccc2CN1,5.270358
Oc1cc(-c2cccc(CN(C[C@@H]3Cc4ccccc4CN3)c3ccnc4ccccc34)c2)ccc1NCC1CNC1,7.654339,O=C([C@@H]1Cc2ccccc2CN1)N(CC1CNC1)c1ccc(-c2cccc(CNc3ccnc4ccccc34)c2)cc1O,7.238698
Fc1cccc(CN2Cc3ccccc3C[C@H]2CN2CC(COCc3ccc(-c4nnn(CC5CC5)n4)cc3)C2)n1,7.476721,O=C(c1cccc(F)n1)N1Cc2ccccc2C[C@H]1CN1CC(COCc2ccc(-c3nnn(CC4CC4)n3)cc2)C1,7.362974
OB(O)c1ccc(NCC2CCN2Cc2cccc(B(O)O)c2)cc1,3.699726,O=C(Nc1ccc(B(O)O)cc1)C1CCN1Cc1cccc(B(O)O)c1,3.914621
O=C1CCN(C[C@@H]2Cc3ccccc3CN2)C1,4.77831,O=C1CCN(C(=O)[C@@H]2Cc3ccccc3CN2)C1,5.183793
COc1ccccc1CNC(=O)[C@@H](NC[C@@H]1Cc2ccccc2CN1)c1ccccc1,6.329128,COc1ccccc1CNC(=O)[C@@H](NC(=O)[C@@H]1Cc2ccccc2CN1)c1ccccc1,6.460877
O=Cc1cccc(-c2cccc(-c3nc4cccc(-c5cccc(NC[C@@H]6Cc7ccccc7CN6)c5)c4o3)c2)c1,7.528963,O=Cc1cccc(-c2cccc(-c3nc4cccc(-c5cccc(NC(=O)[C@@H]6Cc7ccccc7CN6)c5)c4o3)c2)c1,7.481975
C[C@H](NCc1cccc(B(O)O)c1)C(=O)O,2.556509,C[C@H](NC(=O)c1cccc(B(O)O)c1)C(=O)O,2.615997
N[C@@H](CNc1cccc(B(O)O)c1)c1ccccc1,3.247159,N[C@@H](C(=O)Nc1cccc(B(O)O)c1)c1ccccc1,3.923519
